Review_ID,Customer_ID,Review_Text,Sentiment_Label,Rating,Service_Type
R00386,CUST108390,Easy to buy a policy online. Loved it!,Positive,5,Claim
R00387,CUST103459,Great customer support. Very satisfied.,Positive,4,Customer Support
R00388,CUST106496,Everything went better than expected.,Positive,5,Customer Support
R00389,CUST103516,"Service was okay, nothing special.",Neutral,3,Customer Support
R00390,CUST107509,Easy to buy a policy online. Loved it!,Positive,5,Customer Support
R00391,CUST100816,Everything went better than expected.,Positive,5,Claim
R00392,CUST106099,Customer service was rude and unhelpful.,Negative,1,Policy Purchase
R00393,CUST105269,Great customer support. Very satisfied.,Positive,5,Policy Purchase
R00394,CUST105215,"Service was okay, nothing special.",Neutral,3,Claim
R00395,CUST109744,Easy to buy a policy online. Loved it!,Positive,5,Policy Purchase
R00396,CUST108691,Fast and helpful service!,Positive,4,Customer Support
R00397,CUST109658,The claim process was quick and smooth.,Positive,4,Customer Support
R00398,CUST107734,Fast and helpful service!,Positive,4,Customer Support
R00399,CUST103921,My claim was denied unfairly. Very disappointed.,Negative,2,Policy Purchase
R00400,CUST103855,"Service was okay, nothing special.",Neutral,3,Customer Support
R00401,CUST103819,Had to wait weeks for a response.,Negative,2,Policy Purchase
R00402,CUST102485,Great customer support. Very satisfied.,Positive,5,Claim
R00403,CUST102289,Fast and helpful service!,Positive,4,Policy Purchase
R00404,CUST107896,The policy terms were not clearly explained.,Negative,2,Policy Purchase
R00405,CUST103613,"Average experience, neither good nor bad.",Neutral,3,Policy Purchase
R00406,CUST104653,"Average experience, neither good nor bad.",Neutral,3,Claim
R00407,CUST108050,Customer service was rude and unhelpful.,Negative,2,Customer Support
R00408,CUST107293,Everything went better than expected.,Positive,4,Customer Support
R00409,CUST100474,"Service was okay, nothing special.",Neutral,3,Claim
R00410,CUST101927,Very bad experience with the support team.,Negative,2,Policy Purchase
R00411,CUST102487,Everything went better than expected.,Positive,4,Policy Purchase
R00412,CUST106340,Easy to buy a policy online. Loved it!,Positive,4,Claim
R00413,CUST104942,Very bad experience with the support team.,Negative,2,Policy Purchase
R00414,CUST103327,"Service was okay, nothing special.",Neutral,3,Claim
R00415,CUST103326,Fast and helpful service!,Positive,5,Policy Purchase
R00416,CUST103124,It was a typical insurance interaction.,Neutral,3,Customer Support
R00417,CUST106559,Everything went better than expected.,Positive,4,Claim
R00418,CUST100976,"Service was okay, nothing special.",Neutral,3,Customer Support
R00419,CUST107148,Had to wait weeks for a response.,Negative,1,Claim
R00420,CUST102781,Customer service was rude and unhelpful.,Negative,1,Customer Support
R00421,CUST104762,Bought the policy without any issues.,Neutral,3,Policy Purchase
R00422,CUST104103,Easy to buy a policy online. Loved it!,Positive,4,Policy Purchase
R00423,CUST105341,Fast and helpful service!,Positive,5,Customer Support
R00424,CUST107735,"Support was fine, not exceptional.",Neutral,3,Claim
R00425,CUST105420,Great customer support. Very satisfied.,Positive,4,Policy Purchase
R00426,CUST107173,"Service was okay, nothing special.",Neutral,3,Customer Support
R00427,CUST104330,Great customer support. Very satisfied.,Positive,5,Policy Purchase
R00428,CUST100349,Very bad experience with the support team.,Negative,2,Claim
R00429,CUST101858,Customer service was rude and unhelpful.,Negative,1,Policy Purchase
R00430,CUST101621,Fast and helpful service!,Positive,5,Customer Support
R00431,CUST100566,Very bad experience with the support team.,Negative,2,Policy Purchase
R00432,CUST104558,Everything went better than expected.,Positive,5,Customer Support
R00433,CUST108036,The claim process was quick and smooth.,Positive,5,Customer Support
R00434,CUST106551,The policy terms were not clearly explained.,Negative,1,Customer Support
R00435,CUST102324,Easy to buy a policy online. Loved it!,Positive,5,Policy Purchase
R00436,CUST100708,Everything went better than expected.,Positive,5,Policy Purchase
R00437,CUST102938,Great customer support. Very satisfied.,Positive,5,Customer Support
R00438,CUST102154,Easy to buy a policy online. Loved it!,Positive,4,Claim
R00439,CUST101923,Everything went better than expected.,Positive,4,Customer Support
R00440,CUST105299,Customer service was rude and unhelpful.,Negative,1,Claim
R00441,CUST108988,"Service was okay, nothing special.",Neutral,3,Customer Support
R00442,CUST104957,The claim process was quick and smooth.,Positive,5,Claim
R00443,CUST103072,Bought the policy without any issues.,Neutral,3,Claim
R00444,CUST109880,Bought the policy without any issues.,Neutral,3,Policy Purchase
R00445,CUST106387,Customer service was rude and unhelpful.,Negative,2,Claim
R00446,CUST103907,The policy terms were not clearly explained.,Negative,1,Customer Support
R00447,CUST103023,Easy to buy a policy online. Loved it!,Positive,4,Policy Purchase
R00448,CUST100779,Great customer support. Very satisfied.,Positive,5,Policy Purchase
R00449,CUST100634,Customer service was rude and unhelpful.,Negative,1,Customer Support
R00450,CUST106349,It was a typical insurance interaction.,Neutral,3,Claim
R00451,CUST109074,"Support was fine, not exceptional.",Neutral,3,Claim
R00452,CUST104348,Very bad experience with the support team.,Negative,2,Claim
R00453,CUST100400,Customer service was rude and unhelpful.,Negative,2,Claim
R00454,CUST100599,"Average experience, neither good nor bad.",Neutral,3,Customer Support
R00455,CUST107442,Had to wait weeks for a response.,Negative,2,Customer Support
R00456,CUST102927,Customer service was rude and unhelpful.,Negative,1,Claim
R00457,CUST108013,Everything went better than expected.,Positive,4,Customer Support
R00458,CUST106363,Easy to buy a policy online. Loved it!,Positive,5,Policy Purchase
R00459,CUST100705,Had to wait weeks for a response.,Negative,1,Claim
R00460,CUST103174,My claim was denied unfairly. Very disappointed.,Negative,1,Policy Purchase
R00461,CUST106996,"Service was okay, nothing special.",Neutral,3,Policy Purchase
R00462,CUST108207,Fast and helpful service!,Positive,4,Claim
R00463,CUST103415,Very bad experience with the support team.,Negative,1,Claim
R00464,CUST106571,Customer service was rude and unhelpful.,Negative,2,Claim
R00465,CUST104333,My claim was denied unfairly. Very disappointed.,Negative,1,Customer Support
R00466,CUST101577,The claim process was quick and smooth.,Positive,5,Policy Purchase
R00467,CUST103992,My claim was denied unfairly. Very disappointed.,Negative,2,Claim
R00468,CUST101743,The policy terms were not clearly explained.,Negative,1,Customer Support
R00469,CUST104094,Customer service was rude and unhelpful.,Negative,2,Claim
R00470,CUST104292,Bought the policy without any issues.,Neutral,3,Policy Purchase
R00471,CUST100074,The claim process was quick and smooth.,Positive,4,Policy Purchase
R00472,CUST103389,"Support was fine, not exceptional.",Neutral,3,Policy Purchase
R00473,CUST109578,Fast and helpful service!,Positive,4,Customer Support
R00474,CUST102704,Had to wait weeks for a response.,Negative,2,Customer Support
R00475,CUST105138,Fast and helpful service!,Positive,4,Customer Support
R00476,CUST107410,It was a typical insurance interaction.,Neutral,3,Claim
R00477,CUST106639,Easy to buy a policy online. Loved it!,Positive,4,Policy Purchase
R00478,CUST104668,Had to wait weeks for a response.,Negative,2,Customer Support
R00479,CUST101483,Great customer support. Very satisfied.,Positive,5,Policy Purchase
R00480,CUST106665,My claim was denied unfairly. Very disappointed.,Negative,1,Customer Support
R00481,CUST103594,Fast and helpful service!,Positive,4,Claim
R00482,CUST105185,It was a typical insurance interaction.,Neutral,3,Claim
R00483,CUST104893,Customer service was rude and unhelpful.,Negative,2,Customer Support
R00484,CUST101498,Very bad experience with the support team.,Negative,2,Policy Purchase
R00485,CUST102912,It was a typical insurance interaction.,Neutral,3,Customer Support
R00486,CUST108621,Had to wait weeks for a response.,Negative,2,Policy Purchase
R00487,CUST109015,Customer service was rude and unhelpful.,Negative,2,Claim
R00488,CUST104355,The policy terms were not clearly explained.,Negative,1,Claim
R00489,CUST102163,The claim process was quick and smooth.,Positive,5,Claim
R00490,CUST106246,My claim was denied unfairly. Very disappointed.,Negative,2,Customer Support
R00491,CUST105538,The policy terms were not clearly explained.,Negative,1,Claim
R00492,CUST106088,Great customer support. Very satisfied.,Positive,4,Claim
R00493,CUST102697,Customer service was rude and unhelpful.,Negative,1,Policy Purchase
R00494,CUST107703,Customer service was rude and unhelpful.,Negative,1,Customer Support
R00495,CUST103962,Customer service was rude and unhelpful.,Negative,2,Claim
R00496,CUST109423,Very bad experience with the support team.,Negative,1,Customer Support
R00497,CUST101858,It was a typical insurance interaction.,Neutral,3,Policy Purchase
R00498,CUST101447,"Service was okay, nothing special.",Neutral,3,Claim
R00499,CUST106973,Great customer support. Very satisfied.,Positive,4,Claim
R00500,CUST103180,Customer service was rude and unhelpful.,Negative,1,Claim
R00501,CUST108930,It was a typical insurance interaction.,Neutral,3,Customer Support
R00502,CUST102858,Great customer support. Very satisfied.,Positive,5,Policy Purchase
R00503,CUST102026,Great customer support. Very satisfied.,Positive,4,Policy Purchase
R00504,CUST109617,Great customer support. Very satisfied.,Positive,5,Policy Purchase
R00505,CUST105287,Easy to buy a policy online. Loved it!,Positive,4,Claim
R00506,CUST107412,"Service was okay, nothing special.",Neutral,3,Claim
R00507,CUST105258,Had to wait weeks for a response.,Negative,2,Customer Support
R00508,CUST109019,It was a typical insurance interaction.,Neutral,3,Policy Purchase
R00509,CUST106272,The claim process was quick and smooth.,Positive,5,Customer Support
R00510,CUST104454,Customer service was rude and unhelpful.,Negative,2,Customer Support
R00511,CUST101652,Everything went better than expected.,Positive,4,Customer Support
R00512,CUST105727,Fast and helpful service!,Positive,5,Claim
R00513,CUST101035,Easy to buy a policy online. Loved it!,Positive,5,Customer Support
R00514,CUST101534,Great customer support. Very satisfied.,Positive,4,Customer Support
R00515,CUST106472,Easy to buy a policy online. Loved it!,Positive,5,Policy Purchase
R00516,CUST109148,The claim process was quick and smooth.,Positive,5,Customer Support
R00517,CUST101551,The claim process was quick and smooth.,Positive,4,Policy Purchase
R00518,CUST103060,Everything went better than expected.,Positive,5,Customer Support
R00519,CUST103585,It was a typical insurance interaction.,Neutral,3,Customer Support
R00520,CUST109882,Very bad experience with the support team.,Negative,2,Customer Support
R00521,CUST108971,Everything went better than expected.,Positive,4,Claim
R00522,CUST104963,The claim process was quick and smooth.,Positive,4,Claim
R00523,CUST106795,Bought the policy without any issues.,Neutral,3,Claim
R00524,CUST100511,Customer service was rude and unhelpful.,Negative,2,Customer Support
R00525,CUST106673,Had to wait weeks for a response.,Negative,2,Claim
R00526,CUST109389,"Service was okay, nothing special.",Neutral,3,Customer Support
R00527,CUST101838,"Service was okay, nothing special.",Neutral,3,Customer Support
R00528,CUST104001,Very bad experience with the support team.,Negative,1,Customer Support
R00529,CUST105072,Easy to buy a policy online. Loved it!,Positive,5,Claim
R00530,CUST106490,Had to wait weeks for a response.,Negative,2,Customer Support
R00531,CUST105509,Bought the policy without any issues.,Neutral,3,Policy Purchase
R00532,CUST107347,The claim process was quick and smooth.,Positive,5,Claim
R00533,CUST105204,"Service was okay, nothing special.",Neutral,3,Claim
R00534,CUST101534,It was a typical insurance interaction.,Neutral,3,Policy Purchase
R00535,CUST102529,It was a typical insurance interaction.,Neutral,3,Claim
R00536,CUST104515,My claim was denied unfairly. Very disappointed.,Negative,1,Claim
R00537,CUST100993,Customer service was rude and unhelpful.,Negative,1,Customer Support
R00538,CUST103644,Fast and helpful service!,Positive,5,Policy Purchase
R00539,CUST109141,"Support was fine, not exceptional.",Neutral,3,Claim
R00540,CUST105871,The policy terms were not clearly explained.,Negative,2,Claim
R00541,CUST109614,Fast and helpful service!,Positive,4,Claim
R00542,CUST102248,It was a typical insurance interaction.,Neutral,3,Policy Purchase
R00543,CUST100649,The policy terms were not clearly explained.,Negative,2,Claim
R00544,CUST101062,Easy to buy a policy online. Loved it!,Positive,5,Claim
R00545,CUST109021,"Support was fine, not exceptional.",Neutral,3,Customer Support
R00546,CUST101174,The claim process was quick and smooth.,Positive,4,Claim
R00547,CUST107541,Everything went better than expected.,Positive,5,Policy Purchase
R00548,CUST106031,Customer service was rude and unhelpful.,Negative,2,Policy Purchase
