Customer_ID,Policy_ID,Customer_Age,Gender,Policy_Type,Monthly_Income,Vehicle_or_Property_Age,Claim_History,Fraudulent_Claim,Premium_Amount,Claim_Amount,Risk_Score,Location,Policy_Upgrade
CUST100275,POL100275,29,Male,Life,38989.89,5,5,0,1550.37,1401.87,Low,Chicago,1
CUST100276,POL100276,34,Male,Life,55573.65,6,1,0,1168.3,617.31,Low,Dallas,0
CUST100277,POL100277,24,Male,Health,61586.24,1,1,0,1035.4,1055.35,Low,Dallas,2
CUST100278,POL100278,52,Male,Health,91326.64,1,2,0,1110.76,2042.83,Low,New York,1
CUST100279,POL100279,37,Male,Property,44791.56,5,1,0,1142.74,1113.83,Low,Houston,0
CUST100280,POL100280,38,Female,Auto,62651.32,0,0,0,1032.23,785.27,Low,Houston,1
CUST100281,POL100281,26,Female,Auto,43553.96,6,0,0,1076.03,2765.75,Medium,New York,1
CUST100282,POL100282,18,Female,Life,57196.96,4,0,1,1081.15,2808.98,Medium,New York,0
CUST100283,POL100283,39,Male,Life,55864.47,6,2,0,1207.67,2930.18,Low,New York,0
CUST100284,POL100284,27,Male,Life,49669.24,2,0,0,938.96,1629.17,Low,New York,1
CUST100285,POL100285,55,Female,Property,56865.69,9,0,1,1041.3,746.15,Medium,Dallas,1
CUST100286,POL100286,56,Male,Health,66219.72,6,1,0,1163.2,2299.97,Low,New York,0
CUST100287,POL100287,46,Female,Auto,64448.63,5,3,1,1446.34,1360.5,High,Los Angeles,0
CUST100288,POL100288,28,Female,Property,73998.49,3,0,0,962.89,1505.33,Low,Chicago,0
CUST100289,POL100289,50,Female,Property,63333.99,4,2,0,1281.75,1405.35,Low,New York,2
CUST100290,POL100290,22,Other,Life,76575.91,3,1,0,1077.14,1316.54,Low,Chicago,1
CUST100291,POL100291,46,Male,Life,49548.42,6,0,0,971.41,506.27,Low,Houston,0
CUST100292,POL100292,44,Male,Auto,36527.96,5,1,1,1107.22,1478.39,Medium,Los Angeles,0
CUST100293,POL100293,43,Female,Auto,49390.6,5,0,1,1080.82,2609.73,High,Chicago,1
CUST100294,POL100294,38,Female,Property,52443.16,7,1,0,1085.57,1250.72,Low,Chicago,0
CUST100295,POL100295,47,Male,Health,65802.13,7,3,0,1440.55,2069.82,Low,New York,0
CUST100296,POL100296,48,Female,Life,62387.38,4,1,1,1155.5,3602.76,Medium,Chicago,1
CUST100297,POL100297,46,Male,Auto,51114.66,5,2,0,1343.01,3012.71,Medium,Los Angeles,1
CUST100298,POL100298,31,Female,Health,52720.41,7,0,0,1101.06,1889.36,Low,Los Angeles,0
CUST100299,POL100299,45,Other,Auto,83312.41,6,4,0,1439.66,1618.03,Medium,Chicago,2
CUST100300,POL100300,61,Male,Auto,83595.3,4,0,0,1022.73,761.47,Low,Houston,1
CUST100301,POL100301,43,Male,Health,43040.77,6,2,0,1276.18,3699.1,Low,Dallas,0
CUST100302,POL100302,43,Other,Health,72305.16,4,1,0,1147.0,757.79,Low,Chicago,0
CUST100303,POL100303,31,Male,Health,50105.97,3,1,0,1101.21,3190.51,Low,Dallas,1
CUST100304,POL100304,39,Male,Auto,67191.62,6,1,0,1083.13,858.34,Low,Houston,1
CUST100305,POL100305,24,Male,Auto,54308.93,5,1,0,1110.25,1335.37,Low,Dallas,1
CUST100306,POL100306,35,Female,Health,64516.61,5,0,0,1154.51,1309.19,Low,Dallas,0
CUST100307,POL100307,39,Male,Property,73730.85,3,0,0,1108.14,2110.59,Low,New York,1
CUST100308,POL100308,45,Male,Property,65531.0,5,3,0,1195.03,2054.22,Medium,New York,0
CUST100309,POL100309,60,Male,Health,53633.27,7,2,0,1199.77,1209.54,Low,Dallas,2
CUST100310,POL100310,43,Other,Property,41173.38,4,1,0,1272.04,1738.39,Low,Chicago,1
CUST100311,POL100311,44,Female,Health,51167.0,3,0,0,993.98,2917.55,Low,Dallas,2
CUST100312,POL100312,26,Female,Auto,63308.12,7,1,0,1084.44,2758.17,Medium,New York,1
CUST100313,POL100313,45,Female,Health,49764.14,3,1,0,1152.52,2906.25,Low,Houston,0
CUST100314,POL100314,18,Female,Life,51230.73,4,1,0,1058.56,1094.27,Low,Los Angeles,0
CUST100315,POL100315,37,Female,Health,83865.29,4,0,0,1117.25,3115.81,Low,Chicago,1
CUST100316,POL100316,54,Female,Health,54519.96,3,2,0,1158.9,1820.05,Low,New York,1
CUST100317,POL100317,60,Male,Auto,36703.02,4,0,0,1042.83,1198.1,Low,New York,0
CUST100318,POL100318,54,Female,Health,52692.63,7,0,0,995.42,1124.6,Low,Los Angeles,2
CUST100319,POL100319,62,Male,Property,50400.12,4,0,1,1110.07,1213.92,Medium,Chicago,0
CUST100320,POL100320,46,Female,Property,62937.68,6,1,1,1040.9,3034.66,High,Los Angeles,0
CUST100321,POL100321,46,Female,Life,73140.7,7,2,0,1122.75,1495.29,Low,Houston,1
CUST100322,POL100322,47,Female,Health,57142.45,5,0,1,964.77,1431.22,Medium,Los Angeles,0
CUST100323,POL100323,40,Female,Auto,78089.92,6,4,0,1352.63,2215.06,Medium,Chicago,1
CUST100324,POL100324,53,Male,Property,43405.6,3,0,0,995.26,1585.4,Low,Dallas,0
CUST100325,POL100325,60,Male,Property,31316.18,4,1,0,1136.94,2975.41,Medium,Chicago,0
CUST100326,POL100326,50,Male,Auto,78771.85,8,2,0,1274.61,3251.06,Medium,Chicago,1
CUST100327,POL100327,41,Female,Health,44578.55,4,1,0,1205.46,721.59,Low,Los Angeles,1
CUST100328,POL100328,28,Male,Life,61162.21,5,0,1,951.04,2414.17,Medium,Los Angeles,0
CUST100329,POL100329,45,Male,Health,53795.92,8,0,0,1047.35,1350.94,Low,Dallas,1
CUST100330,POL100330,38,Male,Property,79886.95,2,1,0,1040.83,684.51,Low,New York,1
CUST100331,POL100331,18,Male,Property,51666.46,2,2,0,1233.83,973.7,Low,Chicago,2
CUST100332,POL100332,44,Female,Health,89357.62,4,1,0,1093.17,3476.48,Low,Los Angeles,0
CUST100333,POL100333,45,Male,Auto,45559.01,4,3,0,1178.0,3218.18,High,Los Angeles,1
CUST100334,POL100334,21,Male,Auto,80697.58,4,1,0,1094.46,2328.62,Low,Dallas,0
CUST100335,POL100335,31,Male,Health,64761.8,4,0,0,938.6,1674.75,Low,New York,1
CUST100336,POL100336,42,Male,Life,70390.84,2,2,0,1324.94,3039.38,Low,Dallas,1
CUST100337,POL100337,43,Male,Auto,78007.97,5,1,1,1158.21,1933.73,Medium,Chicago,1
CUST100338,POL100338,48,Male,Health,33531.06,4,0,0,1019.62,2989.5,Low,Chicago,1
CUST100339,POL100339,45,Male,Health,79620.18,2,3,0,1431.57,3348.38,Medium,New York,0
CUST100340,POL100340,24,Female,Property,68585.85,5,1,0,1008.04,1588.08,Low,Houston,0
CUST100341,POL100341,43,Female,Life,47392.94,4,0,0,963.65,1063.1,Low,New York,0
CUST100342,POL100342,35,Male,Life,52390.93,3,0,0,1012.1,1505.62,Low,Houston,0
CUST100343,POL100343,35,Female,Life,49849.94,7,0,0,1035.02,1918.49,Low,Chicago,0
CUST100344,POL100344,27,Female,Life,74016.42,4,1,0,1156.93,2897.72,Low,New York,0
CUST100345,POL100345,47,Male,Auto,58340.02,3,1,0,1161.55,701.45,Low,Los Angeles,0
CUST100346,POL100346,18,Female,Life,49867.78,6,0,0,889.42,2167.83,Low,Los Angeles,0
CUST100347,POL100347,45,Other,Property,47904.56,2,1,0,1117.08,2453.4,Low,Houston,0
CUST100348,POL100348,24,Female,Auto,71640.42,2,1,0,1070.16,2879.43,Medium,Houston,0
CUST100349,POL100349,46,Female,Health,67226.76,3,1,0,1173.14,3412.75,Low,Houston,0
CUST100350,POL100350,67,Other,Life,50735.37,1,1,1,1026.95,1040.42,Medium,Chicago,1
CUST100351,POL100351,45,Male,Life,82043.74,5,0,1,1056.42,1153.14,Medium,Los Angeles,1
CUST100352,POL100352,34,Male,Property,73420.85,6,2,0,1319.74,1512.51,Low,Dallas,1
CUST100353,POL100353,48,Male,Life,69279.45,2,1,0,1139.95,2843.06,Low,New York,0
CUST100354,POL100354,29,Female,Property,78744.28,6,1,0,1112.33,741.15,Low,Chicago,1
CUST100355,POL100355,62,Female,Property,51812.36,3,2,1,1330.85,2557.21,High,New York,0
CUST100356,POL100356,42,Male,Life,48032.79,6,1,0,1107.58,1495.95,Low,Los Angeles,2
CUST100357,POL100357,42,Female,Auto,69579.9,7,2,0,1167.21,2425.3,Low,New York,1
CUST100358,POL100358,37,Male,Property,60690.04,3,2,0,1289.95,913.38,Low,Houston,0
CUST100359,POL100359,43,Male,Health,73221.11,6,0,0,974.7,1182.51,Low,Chicago,0
CUST100360,POL100360,54,Female,Life,62014.45,5,1,0,1158.22,1548.24,Low,New York,0
CUST100361,POL100361,58,Female,Auto,55756.7,3,0,0,1027.38,1905.6,Low,Los Angeles,1
CUST100362,POL100362,33,Male,Auto,75219.68,3,2,0,1117.2,2350.06,Low,New York,1
CUST100363,POL100363,27,Other,Life,75535.87,6,3,0,1450.5,3614.23,Medium,Houston,0
CUST100364,POL100364,39,Female,Auto,45265.45,7,0,0,1137.76,920.2,Low,Chicago,0
CUST100365,POL100365,67,Male,Health,76558.16,5,0,0,977.06,1292.07,Low,Chicago,1
CUST100366,POL100366,59,Male,Property,68611.07,7,1,0,1053.7,2063.07,Low,New York,0
CUST100367,POL100367,37,Female,Life,54387.3,4,2,0,1305.37,2073.07,Low,Dallas,0
CUST100368,POL100368,42,Female,Health,45317.79,4,0,0,1038.27,1874.35,Low,Dallas,2
CUST100369,POL100369,28,Female,Health,29025.64,3,1,1,1014.08,2031.78,Medium,Los Angeles,0
CUST100370,POL100370,33,Male,Auto,62666.25,5,0,0,1023.16,1866.69,Low,New York,0
CUST100371,POL100371,57,Male,Property,55802.84,3,0,0,1139.84,3236.35,Medium,Dallas,1
CUST100372,POL100372,53,Female,Auto,51540.79,3,2,0,1231.29,1045.56,Low,New York,1
CUST100373,POL100373,26,Female,Health,67583.84,7,1,0,1173.95,2948.92,Low,Dallas,0
CUST100374,POL100374,46,Female,Life,47797.04,4,1,1,1095.33,2553.21,Medium,Houston,2
CUST100375,POL100375,38,Male,Auto,49875.99,4,1,0,1126.37,3012.78,Medium,Houston,0
CUST100376,POL100376,36,Female,Auto,38258.7,5,1,0,1185.55,3229.44,Medium,Dallas,1
CUST100377,POL100377,46,Male,Property,67833.76,4,2,0,1144.22,753.43,Low,Dallas,1
CUST100378,POL100378,41,Male,Auto,83829.4,6,0,0,962.28,851.55,Low,New York,0
CUST100379,POL100379,33,Male,Property,58085.18,3,1,0,1105.46,1968.74,Low,Chicago,0
CUST100380,POL100380,41,Male,Health,48981.63,7,2,0,1231.3,757.88,Low,Chicago,1
CUST100381,POL100381,23,Female,Property,52680.1,6,0,0,928.68,1303.58,Low,New York,2
CUST100382,POL100382,43,Female,Property,61965.31,4,1,0,1064.74,2187.97,Low,Chicago,0
CUST100383,POL100383,61,Male,Property,54580.34,4,1,0,1136.74,2706.06,Medium,Houston,0
CUST100384,POL100384,23,Male,Health,51508.07,6,1,1,1169.31,761.5,Medium,Dallas,1
CUST100385,POL100385,24,Male,Property,60678.34,5,0,0,1028.34,976.23,Low,Houston,1
CUST100386,POL100386,54,Male,Life,46848.39,8,3,0,1211.04,1095.2,Low,Dallas,0
CUST100387,POL100387,18,Male,Life,62358.88,5,0,0,958.5,847.43,Low,Chicago,2
CUST100388,POL100388,56,Female,Life,42468.88,0,1,0,1098.59,1120.3,Low,Chicago,1
CUST100389,POL100389,23,Male,Auto,70184.2,3,0,0,1028.23,1271.46,Low,Houston,1
CUST100390,POL100390,56,Male,Property,64696.98,6,1,0,1210.71,1906.36,Low,Chicago,0
CUST100391,POL100391,70,Male,Health,59973.95,4,0,0,1038.32,2909.69,Low,Los Angeles,0
CUST100392,POL100392,29,Male,Property,59072.4,6,1,1,1232.67,1278.42,Medium,Los Angeles,1
CUST100393,POL100393,42,Male,Property,55537.77,7,3,0,1279.43,1559.13,Medium,Houston,1
CUST100394,POL100394,21,Female,Auto,87941.2,3,0,0,1020.61,1768.46,Low,Los Angeles,0
CUST100395,POL100395,28,Male,Auto,80053.81,7,2,0,1207.48,2423.41,Low,Dallas,1
CUST100396,POL100396,45,Other,Auto,62984.25,6,0,0,1003.89,2640.67,Medium,Los Angeles,0
CUST100397,POL100397,31,Male,Auto,60002.8,7,1,0,1072.0,1725.17,Low,Los Angeles,0
CUST100398,POL100398,40,Male,Property,61670.59,4,4,0,1448.1,3239.61,High,Chicago,0
CUST100399,POL100399,59,Male,Property,30326.62,5,1,0,1101.19,1200.01,Low,Dallas,0
CUST100400,POL100400,41,Male,Property,61136.39,7,2,1,1178.22,1656.42,Medium,Dallas,0
CUST100401,POL100401,37,Other,Property,55619.87,4,1,1,1162.28,3005.78,High,Houston,1
CUST100402,POL100402,45,Female,Auto,47615.19,5,1,0,1142.94,1993.8,Low,New York,1
CUST100403,POL100403,31,Female,Property,58066.51,5,4,1,1443.95,3277.67,High,Chicago,1
CUST100404,POL100404,46,Female,Property,54488.84,4,2,1,1333.47,2571.91,High,New York,1
CUST100405,POL100405,29,Male,Property,47097.11,9,3,1,1394.57,2066.57,High,Los Angeles,1
CUST100406,POL100406,33,Female,Life,64989.11,6,0,1,1005.18,2056.25,Medium,Houston,0
CUST100407,POL100407,49,Male,Property,57894.37,5,2,0,1250.46,1782.71,Low,Chicago,0
CUST100408,POL100408,43,Female,Life,28011.07,7,1,0,1112.63,3260.03,Medium,Los Angeles,1
CUST100409,POL100409,38,Male,Health,36698.58,8,2,1,1158.33,2079.63,Medium,Houston,0
CUST100410,POL100410,41,Female,Health,84768.55,6,3,0,1210.09,1136.76,Low,Dallas,0
CUST100411,POL100411,35,Female,Property,49279.79,6,0,0,1033.87,1643.42,Low,Houston,0
CUST100412,POL100412,18,Male,Life,62677.15,7,1,0,1027.26,3259.36,Low,Chicago,0
CUST100413,POL100413,34,Male,Life,88566.5,3,3,0,1335.26,2278.19,Low,Los Angeles,2
CUST100414,POL100414,30,Female,Property,72349.2,5,1,0,1115.98,1572.73,Low,Dallas,0
CUST100415,POL100415,33,Female,Health,44043.16,3,0,0,1028.46,1179.62,Low,New York,0
CUST100416,POL100416,51,Female,Auto,55479.55,4,1,1,1177.05,725.31,Medium,Chicago,0
CUST100417,POL100417,27,Male,Auto,66965.55,3,0,0,1022.68,756.69,Low,Dallas,2
CUST100418,POL100418,47,Female,Life,53813.79,5,0,0,1011.18,2372.37,Low,Dallas,0
CUST100419,POL100419,29,Female,Life,39171.86,1,1,0,1085.95,1823.76,Low,Dallas,1
CUST100420,POL100420,49,Female,Health,79507.9,5,0,0,963.25,1449.15,Low,Los Angeles,0
CUST100421,POL100421,38,Female,Health,68359.56,4,0,0,1085.99,1431.47,Low,Houston,1
CUST100422,POL100422,35,Male,Property,55035.33,5,1,0,1165.65,1392.06,Low,Chicago,0
CUST100423,POL100423,55,Male,Property,78564.81,5,1,0,1083.45,2165.82,Low,Los Angeles,1
CUST100424,POL100424,28,Female,Property,81074.13,4,2,0,1246.39,3595.56,Medium,Los Angeles,0
CUST100425,POL100425,26,Male,Health,43350.71,7,0,0,982.4,641.44,Low,Houston,0
CUST100426,POL100426,33,Female,Life,56039.43,2,1,0,1113.96,3354.31,Low,New York,1
CUST100427,POL100427,30,Male,Auto,62098.31,6,1,0,1101.27,1621.96,Low,Chicago,1
CUST100428,POL100428,44,Male,Auto,57961.09,6,1,0,1206.68,2080.84,Low,Chicago,2
CUST100429,POL100429,30,Female,Health,32343.1,3,2,0,1223.69,3068.55,Low,New York,1
CUST100430,POL100430,30,Male,Property,31379.97,4,4,1,1485.87,2196.68,High,New York,1
CUST100431,POL100431,33,Male,Health,84221.68,4,1,0,1133.08,1237.38,Low,Dallas,0
CUST100432,POL100432,38,Female,Auto,84972.03,3,3,0,1148.29,963.48,Medium,Dallas,1
CUST100433,POL100433,25,Male,Health,42309.46,5,3,1,1190.41,2634.16,High,Los Angeles,0
CUST100434,POL100434,52,Male,Health,51755.93,1,2,1,1318.29,975.14,Medium,Los Angeles,0
CUST100435,POL100435,45,Male,Auto,41877.32,4,2,0,1261.02,3022.23,Medium,Chicago,1
CUST100436,POL100436,47,Male,Health,58741.09,5,1,0,1133.04,2575.08,Low,New York,1
CUST100437,POL100437,31,Female,Life,90229.13,7,0,0,1033.15,2406.34,Low,Chicago,2
CUST100438,POL100438,46,Male,Auto,81709.59,6,2,0,1158.81,1438.96,Low,Los Angeles,1
CUST100439,POL100439,41,Female,Property,88851.69,3,1,0,1151.36,3199.97,Medium,Los Angeles,1
CUST100440,POL100440,54,Female,Health,47117.81,4,2,0,1193.5,2685.53,Low,Dallas,2
CUST100441,POL100441,39,Female,Auto,95861.49,5,0,0,980.74,745.9,Low,Los Angeles,1
CUST100442,POL100442,31,Male,Life,50851.49,8,0,0,1016.96,808.35,Low,Houston,1
CUST100443,POL100443,33,Male,Auto,52187.05,1,0,0,1102.12,1602.24,Low,Chicago,0
CUST100444,POL100444,36,Male,Life,47759.43,5,5,0,1493.21,2645.93,Medium,New York,0
CUST100445,POL100445,38,Male,Auto,67754.2,4,0,0,1029.43,1994.49,Low,Chicago,0
CUST100446,POL100446,51,Female,Health,53773.5,6,0,0,1169.82,3636.39,Low,New York,0
CUST100447,POL100447,20,Female,Health,66904.07,5,1,0,1082.18,3129.83,Low,Dallas,1
CUST100448,POL100448,43,Male,Auto,72136.74,4,0,1,982.3,2218.26,Medium,Chicago,0
CUST100449,POL100449,52,Female,Property,57551.6,8,0,0,1021.23,1685.89,Low,Houston,0
CUST100450,POL100450,36,Male,Property,54575.51,4,1,0,1200.25,1945.58,Low,Dallas,0
CUST100451,POL100451,40,Female,Life,72893.77,5,2,1,1152.98,3513.77,Medium,Houston,0
CUST100452,POL100452,54,Male,Auto,44520.67,6,1,0,1093.76,1409.25,Low,Houston,2
CUST100453,POL100453,50,Female,Auto,78182.38,4,2,1,1183.58,2674.51,High,Los Angeles,0
CUST100454,POL100454,26,Male,Property,91751.2,3,0,0,1050.98,1731.42,Low,Houston,0
CUST100455,POL100455,27,Other,Auto,61793.98,3,1,0,1064.46,2613.62,Medium,New York,0
CUST100456,POL100456,37,Female,Life,60034.32,7,0,0,1083.27,3203.66,Low,Chicago,2
CUST100457,POL100457,18,Male,Auto,69283.29,8,3,0,1258.88,2355.44,Medium,Houston,0
CUST100458,POL100458,37,Male,Life,64781.95,5,0,1,1082.79,1903.12,Medium,Dallas,1
CUST100459,POL100459,18,Female,Life,45730.96,3,0,0,1001.29,1150.78,Low,Chicago,0
CUST100460,POL100460,45,Female,Property,57377.69,2,2,1,1218.76,772.87,Medium,Dallas,0
CUST100461,POL100461,33,Male,Life,58532.54,2,1,0,1138.6,1825.12,Low,New York,1
CUST100462,POL100462,18,Male,Auto,52561.83,7,3,0,1206.53,3538.12,High,Houston,0
CUST100463,POL100463,26,Female,Property,49862.79,1,1,0,1140.49,1121.41,Low,Chicago,0
CUST100464,POL100464,36,Male,Life,51929.28,6,1,1,1014.06,2917.91,Medium,New York,0
CUST100465,POL100465,46,Male,Auto,54911.45,1,3,0,1164.77,1120.38,Medium,Dallas,2
CUST100466,POL100466,39,Female,Life,77677.69,2,2,1,1251.2,2701.14,Medium,Houston,0
CUST100467,POL100467,32,Male,Health,36554.49,2,2,0,1104.01,2911.9,Low,New York,0
CUST100468,POL100468,40,Male,Life,36853.23,5,2,1,1353.97,1209.74,Medium,New York,1
CUST100469,POL100469,42,Female,Property,47459.07,7,0,0,1071.93,1172.77,Low,Los Angeles,2
CUST100470,POL100470,49,Male,Property,55623.62,4,1,0,1152.25,1354.89,Low,Dallas,0
CUST100471,POL100471,33,Male,Property,58543.03,1,1,0,1112.7,1826.07,Low,Los Angeles,1
CUST100472,POL100472,53,Other,Auto,74596.52,3,1,0,1137.95,2740.97,Medium,Houston,0
CUST100473,POL100473,34,Female,Life,57914.25,7,0,0,988.19,1912.87,Low,New York,1
CUST100474,POL100474,35,Male,Health,49792.56,3,1,0,1079.52,1551.81,Low,Chicago,2
CUST100475,POL100475,39,Female,Property,50549.63,6,0,0,1021.76,2279.51,Low,New York,1
CUST100476,POL100476,35,Male,Auto,75088.87,2,0,0,1074.88,515.32,Low,New York,1
CUST100477,POL100477,29,Other,Life,48562.21,7,1,0,1166.43,3652.31,Low,New York,0
CUST100478,POL100478,53,Male,Health,84061.37,5,0,0,1106.41,1545.92,Low,Chicago,1
CUST100479,POL100479,42,Male,Health,64863.88,9,0,0,920.64,875.03,Low,Dallas,1
CUST100480,POL100480,26,Female,Health,47323.07,2,3,0,1305.91,3223.27,Medium,Dallas,1
CUST100481,POL100481,43,Female,Life,64149.01,7,1,0,1126.92,780.08,Low,Dallas,0
CUST100482,POL100482,44,Female,Property,32874.65,5,1,0,1078.71,935.45,Low,Chicago,0
CUST100483,POL100483,52,Female,Life,64429.2,3,3,0,1299.07,1841.48,Low,Los Angeles,2
CUST100484,POL100484,53,Male,Life,65546.6,3,1,0,1145.56,1574.12,Low,Los Angeles,0
CUST100485,POL100485,38,Female,Health,76200.84,6,3,1,1406.74,1231.03,Medium,Chicago,1
CUST100486,POL100486,33,Male,Auto,58925.3,7,2,0,1188.74,2008.17,Low,Dallas,0
CUST100487,POL100487,47,Male,Auto,48794.41,5,2,0,1292.31,3144.31,Medium,Chicago,0
CUST100488,POL100488,30,Male,Life,54382.02,4,3,0,1322.15,961.07,Low,Chicago,0
CUST100489,POL100489,46,Female,Property,77601.63,4,1,0,1111.07,1595.41,Low,Chicago,1
CUST100490,POL100490,42,Male,Auto,55212.45,2,0,0,1038.1,705.33,Low,Chicago,0
CUST100491,POL100491,43,Female,Auto,61436.04,3,1,0,1034.5,605.47,Low,New York,1
CUST100492,POL100492,54,Female,Auto,87740.43,6,0,0,1086.71,902.94,Low,New York,1
CUST100493,POL100493,30,Female,Life,61611.67,5,0,0,1031.4,2245.39,Low,New York,1
CUST100494,POL100494,50,Female,Property,67710.94,4,1,1,1167.56,640.65,Medium,Houston,1
CUST100495,POL100495,43,Male,Health,51992.18,3,2,0,1221.74,3671.21,Low,New York,0
CUST100496,POL100496,25,Male,Health,70132.65,5,2,0,1158.97,1670.21,Low,Chicago,1
CUST100497,POL100497,23,Female,Life,64714.24,4,0,1,1026.33,2734.84,Medium,Dallas,0
CUST100498,POL100498,39,Male,Property,67336.26,5,1,0,1140.79,892.45,Low,Dallas,0
CUST100499,POL100499,35,Male,Property,65225.13,3,0,0,992.69,2238.0,Low,Chicago,1
CUST100500,POL100500,54,Female,Life,77164.4,2,0,0,1066.22,3085.1,Low,Chicago,2
CUST100501,POL100501,43,Female,Life,67512.47,3,4,0,1436.9,3927.61,Medium,New York,0
CUST100502,POL100502,27,Male,Health,89177.93,1,3,1,1274.25,2971.3,High,Houston,0
CUST100503,POL100503,39,Female,Property,63493.07,6,1,0,1115.06,2270.07,Low,Houston,0
CUST100504,POL100504,33,Female,Life,69831.06,2,1,0,1212.47,3496.45,Low,Chicago,2
CUST100505,POL100505,33,Female,Auto,49704.95,3,3,0,1277.24,1483.71,Medium,New York,1
CUST100506,POL100506,31,Other,Property,56676.95,2,0,1,1107.94,2779.72,High,Houston,0
CUST100507,POL100507,37,Other,Auto,63142.05,3,3,0,1267.77,1827.41,Medium,Los Angeles,1
CUST100508,POL100508,37,Male,Property,50838.27,5,2,0,1219.11,2398.07,Low,New York,1
CUST100509,POL100509,51,Male,Life,42542.13,8,0,0,987.9,2234.35,Low,Los Angeles,0
CUST100510,POL100510,24,Male,Property,60336.76,4,1,0,1169.63,605.55,Low,New York,1
CUST100511,POL100511,67,Male,Auto,59750.84,4,2,0,1255.47,1370.57,Low,Dallas,0
CUST100512,POL100512,53,Female,Life,66379.82,1,2,0,1193.43,1117.8,Low,Houston,2
CUST100513,POL100513,55,Male,Auto,29739.92,0,3,0,1312.0,1456.54,Medium,Los Angeles,0
CUST100514,POL100514,43,Male,Health,57408.95,5,2,0,1213.34,1768.16,Low,Dallas,0
CUST100515,POL100515,30,Female,Life,49629.23,6,0,0,1025.03,1617.81,Low,New York,1
CUST100516,POL100516,25,Male,Health,74363.32,3,1,0,1123.79,1309.77,Low,Houston,1
CUST100517,POL100517,48,Female,Health,72921.55,5,0,0,1099.32,2346.45,Low,Los Angeles,0
CUST100518,POL100518,30,Female,Property,45749.05,2,0,1,990.49,2702.83,High,Houston,0
CUST100519,POL100519,25,Female,Auto,74269.59,6,0,0,1038.33,676.06,Low,Chicago,1
CUST100520,POL100520,28,Male,Property,38321.92,6,2,0,1249.08,2187.87,Low,Dallas,0
CUST100521,POL100521,46,Female,Property,66144.54,5,0,1,1145.17,2562.87,High,Los Angeles,0
CUST100522,POL100522,48,Male,Property,61676.99,7,0,0,1050.52,1663.8,Low,New York,1
CUST100523,POL100523,39,Male,Property,83890.05,5,1,0,1127.04,2277.46,Low,Chicago,0
CUST100524,POL100524,40,Female,Auto,68346.33,5,0,1,986.79,2511.14,High,Dallas,0
CUST100525,POL100525,44,Female,Life,51688.89,5,1,0,1183.93,3085.97,Low,Los Angeles,0
CUST100526,POL100526,37,Male,Health,53896.72,3,1,0,1135.0,1152.45,Low,New York,1
CUST100527,POL100527,48,Female,Life,63917.65,7,0,0,1049.44,2409.9,Low,Chicago,0
CUST100528,POL100528,56,Male,Life,60398.3,5,2,1,1273.28,2085.1,Medium,Chicago,1
CUST100529,POL100529,18,Female,Auto,54913.05,7,1,0,1149.53,1908.65,Low,Dallas,0
CUST100530,POL100530,36,Male,Life,54001.83,4,0,0,1031.45,1304.2,Low,Dallas,1
CUST100531,POL100531,38,Female,Auto,29244.64,6,2,0,1202.99,2655.47,Medium,Los Angeles,0
CUST100532,POL100532,57,Male,Auto,53708.48,6,0,0,930.07,576.18,Low,Dallas,1
CUST100533,POL100533,44,Male,Life,79806.21,3,1,0,1120.38,737.24,Low,New York,0
CUST100534,POL100534,48,Male,Life,57017.25,1,3,0,1346.01,850.21,Low,New York,0
CUST100535,POL100535,57,Female,Health,52972.56,3,1,0,1117.3,3025.72,Low,New York,1
CUST100536,POL100536,38,Male,Auto,81053.03,3,2,0,1201.51,2119.54,Low,New York,1
