customer_id,policy_id,policy_type,vehicle_or_property_age,claim_history,fraudulent_claim,premium_amount
CUST100722,POL200550,Auto,6,3,1,1317.0
CUST100058,POL200551,Health,4,1,0,1123.0
CUST100058,POL200552,Health,2,1,0,1122.0
CUST105464,POL200553,Property,5,2,0,1213.0
CUST105464,POL200554,Life,2,2,0,1219.0
CUST102143,POL200555,Auto,3,0,0,1029.5
CUST104291,POL200556,Property,4,3,0,1317.0
CUST104291,POL200557,Health,9,1,0,1124.5
CUST102647,POL200558,Life,4,1,1,1117.5
CUST107239,POL200559,Life,3,4,0,1418.5
CUST109038,POL200560,Health,5,0,1,1027.0
CUST109038,POL200561,Health,4,1,0,1114.5
CUST107007,POL200562,Life,4,2,0,1224.0
CUST107007,POL200563,Health,5,0,0,1013.0
CUST109189,POL200564,Property,5,1,1,1119.5
CUST109189,POL200565,Property,0,3,0,1328.5
CUST100158,POL200566,Life,7,1,1,1128.0
CUST101832,POL200567,Auto,4,1,0,1118.5
CUST101232,POL200568,Health,8,2,0,1213.5
CUST101232,POL200569,Auto,4,1,0,1129.0
CUST102442,POL200570,Life,6,0,0,1028.0
CUST102442,POL200571,Property,6,3,0,1317.5
CUST108938,POL200572,Life,6,3,0,1323.5
CUST100590,POL200573,Life,7,0,0,1020.0
CUST100590,POL200574,Life,3,1,1,1114.0
CUST106049,POL200575,Property,4,1,1,1113.0
CUST106049,POL200576,Life,1,0,0,1019.5
CUST109543,POL200577,Life,5,2,0,1225.0
CUST109052,POL200578,Health,1,0,0,1024.5
CUST102426,POL200579,Property,3,3,0,1320.0
CUST107041,POL200580,Property,1,3,0,1322.0
CUST102088,POL200581,Property,4,0,1,1029.5
CUST102088,POL200582,Auto,0,2,0,1219.0
CUST100685,POL200583,Auto,5,0,0,1016.5
CUST105050,POL200584,Auto,5,1,0,1126.0
CUST105050,POL200585,Auto,6,1,0,1117.5
CUST105974,POL200586,Health,3,1,0,1130.0
CUST105974,POL200587,Health,4,1,0,1118.0
CUST100653,POL200588,Auto,4,1,0,1113.0
CUST100653,POL200589,Life,5,1,0,1125.5
CUST105862,POL200590,Life,2,1,0,1126.5
CUST105862,POL200591,Life,3,3,1,1317.0
CUST103441,POL200592,Health,5,1,0,1116.5
CUST104088,POL200593,Health,3,1,0,1121.0
CUST101684,POL200594,Auto,6,4,0,1419.5
CUST105794,POL200595,Life,7,2,0,1215.0
CUST109173,POL200596,Auto,5,1,0,1128.5
CUST109173,POL200597,Property,6,1,0,1124.0
CUST106658,POL200598,Property,4,2,0,1228.0
CUST102532,POL200599,Auto,7,2,0,1217.5
CUST102532,POL200600,Auto,1,0,0,1019.5
CUST103878,POL200601,Property,6,1,0,1112.5
CUST102662,POL200602,Property,8,0,1,1019.5
CUST102662,POL200603,Auto,3,0,0,1019.0
CUST102900,POL200604,Auto,1,1,0,1126.5
CUST106755,POL200605,Life,5,1,0,1127.0
CUST106755,POL200606,Auto,4,1,0,1126.0
CUST100406,POL200607,Health,0,0,0,1024.5
CUST100406,POL200608,Life,5,1,0,1125.0
CUST102938,POL200609,Health,6,3,0,1326.5
CUST105442,POL200610,Health,6,0,0,1020.0
CUST105442,POL200611,Property,6,0,0,1013.5
CUST106745,POL200612,Health,5,1,0,1118.5
CUST106745,POL200613,Life,8,0,0,1026.5
CUST104065,POL200614,Life,6,1,0,1121.5
CUST104065,POL200615,Property,6,0,0,1017.5
CUST104371,POL200616,Life,4,2,1,1214.0
CUST104371,POL200617,Auto,1,5,0,1527.0
CUST102608,POL200618,Health,3,0,0,1028.5
CUST102608,POL200619,Health,3,2,1,1218.0
CUST101771,POL200620,Property,2,1,0,1125.5
CUST106267,POL200621,Property,8,1,0,1113.0
CUST106267,POL200622,Auto,5,0,0,1027.0
CUST100634,POL200623,Property,6,0,0,1015.0
CUST107711,POL200624,Life,2,2,0,1217.5
CUST107711,POL200625,Health,4,1,0,1115.0
CUST103644,POL200626,Property,4,1,0,1124.0
CUST103269,POL200627,Property,7,0,0,1028.5
CUST107541,POL200628,Property,5,0,1,1030.0
CUST105728,POL200629,Health,5,0,1,1017.5
CUST105728,POL200630,Life,5,0,0,1017.0
CUST105000,POL200631,Auto,5,1,0,1118.0
CUST103728,POL200632,Property,5,1,0,1122.0
CUST103652,POL200633,Property,5,1,0,1121.5
CUST103652,POL200634,Auto,3,2,0,1216.0
CUST100387,POL200635,Auto,5,0,0,1012.5
CUST103164,POL200636,Health,2,1,0,1127.0
CUST103164,POL200637,Property,6,0,0,1028.0
CUST106528,POL200638,Property,4,1,0,1120.0
CUST105378,POL200639,Property,4,3,0,1327.0
CUST104564,POL200640,Property,2,4,0,1415.0
CUST104564,POL200641,Health,1,0,0,1020.0
CUST101137,POL200642,Auto,7,0,0,1014.0
CUST101137,POL200643,Auto,2,1,0,1117.0
CUST104573,POL200644,Life,4,2,0,1213.5
CUST105753,POL200645,Health,6,2,0,1222.0
CUST108346,POL200646,Health,4,2,0,1214.0
CUST108346,POL200647,Health,6,1,0,1125.5
CUST106548,POL200648,Auto,4,0,0,1021.5
CUST108785,POL200649,Property,5,2,1,1224.0
CUST105425,POL200650,Health,4,3,1,1322.0
CUST100452,POL200651,Life,6,1,0,1124.5
CUST100452,POL200652,Health,6,0,1,1026.0
CUST101889,POL200653,Life,0,0,0,1027.5
CUST104279,POL200654,Health,2,0,0,1021.0
CUST102925,POL200655,Property,3,1,0,1129.0
CUST102925,POL200656,Auto,6,1,0,1119.0
CUST109512,POL200657,Health,5,2,0,1229.0
CUST104349,POL200658,Property,7,1,0,1121.5
CUST100626,POL200659,Life,1,1,0,1120.5
CUST100626,POL200660,Life,6,0,0,1016.5
CUST101776,POL200661,Property,5,1,0,1128.0
CUST101776,POL200662,Auto,4,1,0,1119.5
CUST109774,POL200663,Auto,5,4,1,1412.5
CUST109774,POL200664,Health,7,1,1,1113.0
CUST107119,POL200665,Health,6,0,0,1019.0
CUST107119,POL200666,Property,5,3,0,1325.5
CUST105663,POL200667,Life,6,0,0,1023.5
CUST105139,POL200668,Health,3,0,1,1018.5
CUST107149,POL200669,Life,7,0,0,1014.5
CUST107149,POL200670,Life,4,0,0,1022.0
CUST109932,POL200671,Health,5,3,0,1316.0
CUST109932,POL200672,Life,6,0,1,1023.0
CUST108379,POL200673,Health,5,1,0,1118.0
CUST108379,POL200674,Auto,2,3,0,1323.0
CUST101894,POL200675,Property,2,3,0,1327.5
CUST101894,POL200676,Health,5,0,0,1016.5
CUST106311,POL200677,Auto,3,1,0,1127.0
CUST106311,POL200678,Life,3,0,0,1027.0
CUST109446,POL200679,Health,8,0,0,1029.0
CUST109446,POL200680,Life,2,0,0,1022.5
CUST103114,POL200681,Auto,7,3,0,1323.0
CUST104173,POL200682,Health,8,0,0,1017.0
CUST104173,POL200683,Life,4,0,0,1013.0
CUST100727,POL200684,Property,2,1,0,1129.5
CUST100727,POL200685,Auto,5,2,0,1224.5
CUST107144,POL200686,Health,2,0,0,1022.0
CUST100027,POL200687,Health,3,0,0,1021.0
CUST100027,POL200688,Property,5,1,0,1115.0
CUST108518,POL200689,Auto,5,1,0,1124.0
CUST108518,POL200690,Property,8,1,0,1122.0
CUST108821,POL200691,Life,7,1,0,1118.0
CUST103228,POL200692,Life,6,1,0,1113.5
CUST105967,POL200693,Health,8,2,0,1226.5
CUST107066,POL200694,Property,4,2,0,1228.5
CUST101146,POL200695,Auto,5,0,0,1023.0
CUST105409,POL200696,Life,4,3,0,1322.5
CUST105409,POL200697,Auto,1,1,0,1115.5
CUST105143,POL200698,Auto,3,2,0,1213.5
CUST102041,POL200699,Property,4,2,0,1229.0
CUST102041,POL200700,Health,8,0,0,1012.5
CUST104920,POL200701,Health,7,0,0,1015.0
CUST104920,POL200702,Life,5,0,0,1027.0
CUST108308,POL200703,Health,6,0,0,1029.0
CUST105067,POL200704,Health,8,2,1,1222.0
CUST105067,POL200705,Auto,4,4,0,1422.5
CUST106691,POL200706,Auto,7,2,0,1221.5
CUST105344,POL200707,Life,6,2,0,1226.5
CUST105344,POL200708,Health,6,2,0,1221.0
CUST106592,POL200709,Auto,4,0,0,1021.0
CUST104844,POL200710,Health,1,2,1,1230.0
CUST109083,POL200711,Auto,0,0,0,1029.5
CUST102085,POL200712,Life,3,2,0,1221.0
CUST102085,POL200713,Auto,5,1,0,1121.5
CUST103143,POL200714,Auto,4,0,0,1014.5
CUST106888,POL200715,Life,4,4,0,1429.5
CUST106888,POL200716,Property,2,1,0,1114.0
CUST106211,POL200717,Health,3,1,0,1127.5
CUST102851,POL200718,Health,6,2,0,1224.5
CUST109324,POL200719,Health,4,2,0,1226.0
CUST104930,POL200720,Auto,5,0,1,1026.5
CUST104930,POL200721,Life,10,4,0,1422.0
CUST106653,POL200722,Auto,5,0,0,1029.5
CUST106653,POL200723,Health,3,0,0,1027.0
CUST108977,POL200724,Health,6,1,0,1127.0
CUST100006,POL200725,Property,6,0,0,1022.0
CUST104978,POL200726,Property,4,1,0,1119.5
CUST104978,POL200727,Auto,5,2,0,1217.0
CUST104700,POL200728,Life,2,0,1,1025.0
CUST104700,POL200729,Auto,3,2,0,1223.0
CUST103443,POL200730,Property,8,1,0,1128.0
CUST103443,POL200731,Health,5,2,0,1214.5
CUST107043,POL200732,Health,5,0,0,1023.5
CUST107043,POL200733,Property,3,0,0,1027.0
CUST109502,POL200734,Life,4,1,0,1123.5
CUST109939,POL200735,Health,2,1,0,1125.0
CUST105279,POL200736,Life,4,2,0,1230.0
CUST107618,POL200737,Life,3,0,0,1029.5
CUST107238,POL200738,Property,7,3,0,1325.5
CUST107238,POL200739,Auto,5,1,1,1120.0
CUST107244,POL200740,Property,4,0,0,1024.5
CUST103501,POL200741,Life,7,2,0,1219.0
CUST108375,POL200742,Property,4,2,0,1223.0
CUST108375,POL200743,Auto,6,0,0,1018.0
CUST107752,POL200744,Property,4,2,0,1216.0
CUST102780,POL200745,Life,7,1,0,1130.0
CUST102780,POL200746,Health,3,3,0,1326.5
CUST101389,POL200747,Life,0,2,1,1225.0
CUST104649,POL200748,Health,5,0,0,1024.5
CUST108445,POL200749,Property,8,3,0,1314.0
CUST108445,POL200750,Health,5,2,0,1219.0
CUST105491,POL200751,Health,3,4,0,1417.0
CUST101530,POL200752,Property,5,1,0,1129.5
CUST103848,POL200753,Property,6,1,0,1126.5
CUST103848,POL200754,Auto,2,0,0,1019.0
CUST105085,POL200755,Life,3,2,0,1222.0
CUST105085,POL200756,Property,3,3,0,1323.5
CUST103680,POL200757,Health,8,0,1,1028.5
CUST103262,POL200758,Auto,2,0,0,1021.5
CUST103262,POL200759,Health,7,1,0,1124.0
CUST102414,POL200760,Health,6,3,0,1330.0
CUST100400,POL200761,Health,2,1,0,1121.5
CUST100400,POL200762,Health,5,0,0,1020.0
CUST100757,POL200763,Property,1,1,1,1122.5
CUST100757,POL200764,Property,6,3,0,1325.0
CUST104011,POL200765,Property,4,0,0,1029.5
CUST104011,POL200766,Auto,6,2,0,1218.0
CUST107784,POL200767,Auto,6,1,0,1118.5
CUST107784,POL200768,Property,7,1,0,1124.0
CUST101193,POL200769,Auto,3,0,0,1021.5
CUST101193,POL200770,Auto,6,1,1,1116.5
CUST107461,POL200771,Health,7,2,1,1213.0
CUST106790,POL200772,Property,8,3,0,1326.0
CUST109431,POL200773,Health,8,0,0,1016.5
CUST103185,POL200774,Property,5,0,1,1026.0
CUST103185,POL200775,Auto,0,4,0,1427.0
CUST106291,POL200776,Property,8,1,1,1124.5
CUST106291,POL200777,Life,3,0,0,1019.5
CUST108099,POL200778,Property,7,1,0,1112.5
CUST106547,POL200779,Auto,7,2,0,1228.5
CUST106547,POL200780,Life,8,1,0,1125.5
CUST103997,POL200781,Health,3,3,1,1313.5
CUST103997,POL200782,Property,5,1,0,1124.0
CUST102417,POL200783,Property,6,1,1,1115.0
CUST100090,POL200784,Life,8,1,0,1127.0
CUST101746,POL200785,Health,8,1,0,1120.0
CUST106965,POL200786,Health,2,2,0,1229.5
CUST106965,POL200787,Life,6,0,1,1014.0
CUST103585,POL200788,Health,5,3,0,1327.5
CUST103585,POL200789,Property,6,0,1,1028.5
CUST102881,POL200790,Life,5,1,0,1125.5
CUST102881,POL200791,Life,5,0,0,1021.5
CUST108486,POL200792,Auto,4,0,0,1013.5
CUST108486,POL200793,Life,1,0,0,1020.5
CUST107611,POL200794,Property,4,0,0,1017.5
CUST100822,POL200795,Life,5,1,0,1113.0
CUST109132,POL200796,Property,4,1,0,1115.0
CUST109132,POL200797,Auto,3,0,1,1028.5
CUST104082,POL200798,Life,4,1,0,1120.5
CUST101988,POL200799,Life,3,1,0,1121.0
CUST107478,POL200800,Health,4,1,0,1116.0
CUST107478,POL200801,Auto,5,1,0,1117.0
CUST102184,POL200802,Life,4,1,0,1118.0
CUST102184,POL200803,Life,3,1,0,1120.0
CUST107612,POL200804,Auto,8,2,0,1229.0
CUST107612,POL200805,Health,6,3,0,1323.0
CUST108702,POL200806,Auto,8,1,1,1117.0
CUST109157,POL200807,Property,4,2,0,1224.5
CUST109157,POL200808,Auto,8,0,0,1026.5
CUST109755,POL200809,Auto,4,1,0,1123.5
CUST105198,POL200810,Life,4,1,0,1116.0
CUST107251,POL200811,Auto,10,1,0,1127.0
CUST108270,POL200812,Property,2,0,0,1022.0
CUST108270,POL200813,Property,5,0,1,1029.5
CUST106991,POL200814,Property,5,2,0,1224.5
CUST108976,POL200815,Life,4,1,0,1117.0
CUST108976,POL200816,Property,7,1,0,1112.5
CUST107305,POL200817,Property,5,0,0,1024.5
CUST107305,POL200818,Life,4,0,0,1029.0
CUST102607,POL200819,Health,6,4,0,1429.5
CUST107777,POL200820,Property,3,2,0,1221.0
CUST107777,POL200821,Life,4,0,0,1021.0
CUST107373,POL200822,Health,4,2,0,1220.5
CUST107373,POL200823,Property,6,1,1,1127.0
CUST104246,POL200824,Auto,3,1,0,1129.0
CUST104050,POL200825,Auto,7,0,0,1022.5
CUST104050,POL200826,Health,9,2,0,1212.5
CUST104543,POL200827,Health,5,0,0,1025.5
CUST108540,POL200828,Health,7,0,0,1026.5
CUST107939,POL200829,Auto,4,1,0,1121.5
CUST107939,POL200830,Life,3,1,0,1118.5
CUST103919,POL200831,Health,5,2,0,1215.0
CUST104499,POL200832,Auto,5,0,0,1016.0
CUST107206,POL200833,Health,4,2,0,1216.5
CUST101269,POL200834,Auto,8,0,0,1016.0
CUST101269,POL200835,Auto,5,0,1,1020.5
CUST104681,POL200836,Property,6,0,0,1014.5
CUST104681,POL200837,Property,5,1,1,1121.0
CUST103841,POL200838,Life,3,0,1,1020.5
CUST103841,POL200839,Auto,6,0,0,1014.5
CUST104451,POL200840,Health,6,2,0,1224.5
CUST104451,POL200841,Property,7,1,0,1123.0
CUST105502,POL200842,Life,4,1,0,1120.5
CUST105238,POL200843,Property,2,0,0,1014.5
CUST108849,POL200844,Auto,5,0,0,1025.0
CUST108849,POL200845,Auto,0,3,1,1328.0
CUST101320,POL200846,Auto,6,0,0,1029.5
CUST102267,POL200847,Auto,6,0,0,1015.5
CUST102267,POL200848,Property,1,3,0,1320.5
CUST102471,POL200849,Health,1,0,0,1014.5
CUST103788,POL200850,Life,3,2,0,1226.5
CUST106275,POL200851,Property,2,1,0,1117.0
CUST102503,POL200852,Health,6,1,0,1124.5
CUST103505,POL200853,Auto,1,2,0,1223.0
CUST103505,POL200854,Property,6,3,0,1312.5
CUST101052,POL200855,Property,5,1,1,1126.0
CUST101052,POL200856,Property,4,1,0,1114.5
CUST106797,POL200857,Health,5,1,0,1124.5
CUST106678,POL200858,Health,8,0,0,1029.5
CUST106678,POL200859,Life,6,1,0,1123.0
CUST105421,POL200860,Property,1,3,1,1314.0
CUST105421,POL200861,Health,6,1,0,1124.0
CUST108890,POL200862,Health,5,1,0,1127.0
CUST108890,POL200863,Life,4,0,0,1018.5
CUST107633,POL200864,Health,7,2,0,1224.5
CUST106812,POL200865,Life,4,1,0,1124.5
CUST101020,POL200866,Life,4,2,0,1228.0
CUST103388,POL200867,Property,3,2,0,1218.5
CUST106883,POL200868,Health,5,0,1,1018.5
CUST106381,POL200869,Auto,4,2,0,1228.0
CUST109569,POL200870,Health,2,3,0,1329.5
CUST109569,POL200871,Life,4,1,0,1128.0
CUST100320,POL200872,Health,5,0,0,1013.5
CUST100320,POL200873,Life,5,1,1,1114.0
CUST109432,POL200874,Health,5,1,0,1125.0
CUST109432,POL200875,Health,7,1,0,1119.0
CUST106232,POL200876,Auto,3,1,0,1119.5
CUST106232,POL200877,Health,5,1,0,1113.5
CUST107814,POL200878,Property,1,3,1,1313.0
CUST100096,POL200879,Health,5,4,0,1420.0
CUST100096,POL200880,Auto,8,2,0,1212.5
CUST105763,POL200881,Health,5,3,0,1322.0
CUST104892,POL200882,Property,4,2,0,1217.5
CUST106389,POL200883,Health,5,1,0,1116.0
CUST106865,POL200884,Auto,8,1,1,1114.5
CUST106865,POL200885,Auto,3,2,0,1226.0
CUST108818,POL200886,Property,8,1,1,1122.5
CUST108818,POL200887,Health,7,0,0,1029.5
CUST108947,POL200888,Life,3,1,0,1119.0
CUST109883,POL200889,Auto,2,0,0,1023.0
CUST103613,POL200890,Health,5,0,0,1021.0
CUST107999,POL200891,Property,5,0,0,1017.5
CUST103595,POL200892,Auto,7,0,0,1026.5
CUST103595,POL200893,Auto,8,0,1,1013.5
CUST104471,POL200894,Health,5,2,0,1224.5
CUST107140,POL200895,Health,4,1,0,1128.0
CUST107956,POL200896,Health,4,1,0,1112.5
CUST100475,POL200897,Health,5,1,1,1121.5
CUST106371,POL200898,Property,1,1,1,1116.5
CUST106371,POL200899,Auto,5,1,0,1117.0
CUST105507,POL200900,Property,7,1,0,1125.5
CUST105507,POL200901,Auto,4,2,0,1218.0
CUST106624,POL200902,Auto,6,0,0,1028.0
CUST102704,POL200903,Life,4,1,0,1123.5
CUST107657,POL200904,Health,1,1,0,1130.0
CUST107657,POL200905,Auto,3,3,0,1318.5
CUST102091,POL200906,Health,3,1,0,1124.0
CUST108751,POL200907,Property,2,0,0,1019.0
CUST100441,POL200908,Health,3,1,1,1118.5
CUST100441,POL200909,Health,6,1,0,1117.0
CUST106455,POL200910,Property,2,4,0,1418.0
CUST106455,POL200911,Auto,3,1,0,1113.5
CUST109697,POL200912,Life,4,1,1,1121.5
CUST109246,POL200913,Property,4,3,1,1320.5
CUST100444,POL200914,Property,4,1,0,1113.5
CUST100444,POL200915,Health,1,1,1,1114.0
CUST101375,POL200916,Auto,6,2,1,1213.0
CUST107022,POL200917,Health,6,0,1,1014.5
CUST107022,POL200918,Auto,6,0,1,1026.5
CUST102223,POL200919,Property,3,0,0,1018.5
CUST102223,POL200920,Life,4,2,0,1219.5
CUST107564,POL200921,Life,6,1,0,1119.5
CUST102977,POL200922,Auto,3,1,0,1125.5
CUST100823,POL200923,Property,6,1,0,1119.5
CUST104262,POL200924,Property,5,1,0,1128.0
CUST106211,POL200925,Property,3,1,1,1117.0
CUST105363,POL200926,Property,4,0,0,1018.0
CUST103467,POL200927,Life,0,0,0,1016.5
CUST103467,POL200928,Property,2,1,0,1118.5
CUST107449,POL200929,Life,8,2,1,1218.5
CUST107449,POL200930,Life,8,1,0,1116.5
CUST105355,POL200931,Health,8,1,1,1121.0
CUST105529,POL200932,Health,2,1,0,1127.0
CUST106211,POL200933,Property,4,4,1,1417.5
CUST106211,POL200934,Life,3,2,0,1219.5
CUST104558,POL200935,Auto,3,1,0,1117.5
CUST104558,POL200936,Auto,1,0,0,1015.0
CUST106906,POL200937,Property,6,3,0,1319.0
CUST106906,POL200938,Property,6,0,0,1027.0
CUST104133,POL200939,Health,6,1,0,1126.0
CUST104133,POL200940,Auto,5,3,0,1320.0
CUST101341,POL200941,Property,4,1,0,1119.5
CUST101341,POL200942,Auto,2,0,0,1012.5
CUST107705,POL200943,Health,3,0,0,1013.5
CUST107705,POL200944,Property,4,3,1,1328.5
CUST100317,POL200945,Property,5,1,0,1129.0
CUST108837,POL200946,Property,7,1,0,1115.5
CUST108837,POL200947,Property,7,0,0,1028.0
CUST100853,POL200948,Health,7,3,0,1330.0
CUST105733,POL200949,Property,7,0,0,1019.0
CUST103673,POL200950,Life,4,2,0,1221.5
CUST101124,POL200951,Health,1,1,0,1113.0
CUST100659,POL200952,Life,7,0,0,1017.5
CUST100659,POL200953,Property,9,0,0,1013.0
CUST100508,POL200954,Property,1,2,0,1216.5
CUST100508,POL200955,Property,5,1,0,1118.0
CUST104051,POL200956,Property,6,3,0,1312.5
CUST104051,POL200957,Health,5,1,0,1124.5
CUST103266,POL200958,Health,0,1,0,1121.5
CUST103266,POL200959,Property,6,0,0,1021.0
CUST100333,POL200960,Health,2,1,0,1123.0
CUST102496,POL200961,Life,7,1,1,1114.0
CUST103908,POL200962,Property,3,2,0,1224.0
CUST102068,POL200963,Health,4,1,0,1124.0
CUST102068,POL200964,Life,0,1,1,1118.0
CUST107758,POL200965,Auto,3,1,0,1116.5
CUST101874,POL200966,Auto,8,0,1,1029.5
CUST101874,POL200967,Health,3,3,0,1327.5
CUST109240,POL200968,Auto,7,1,0,1122.5
CUST103571,POL200969,Life,8,1,0,1128.5
CUST103571,POL200970,Property,9,2,1,1221.0
CUST107619,POL200971,Health,7,1,0,1124.0
CUST104198,POL200972,Property,4,0,0,1028.0
CUST104198,POL200973,Health,6,0,0,1027.5
CUST106043,POL200974,Property,3,4,0,1424.0
CUST106043,POL200975,Health,5,3,1,1318.5
CUST102749,POL200976,Health,5,3,1,1315.0
CUST102749,POL200977,Property,0,1,1,1118.0
CUST109926,POL200978,Health,3,1,0,1115.5
CUST109926,POL200979,Auto,4,0,0,1021.0
CUST109949,POL200980,Auto,4,0,0,1028.0
CUST101876,POL200981,Auto,6,0,1,1029.0
CUST102683,POL200982,Life,5,1,0,1125.5
CUST105096,POL200983,Property,7,3,0,1323.5
CUST101771,POL200984,Property,5,1,0,1113.0
CUST101771,POL200985,Life,6,1,0,1118.5
CUST109481,POL200986,Health,7,1,0,1119.5
CUST100420,POL200987,Property,6,0,0,1023.0
CUST100420,POL200988,Life,4,0,0,1028.0
CUST105111,POL200989,Property,4,0,0,1022.0
CUST105111,POL200990,Auto,0,2,0,1222.0
CUST109433,POL200991,Life,9,0,0,1019.5
CUST106149,POL200992,Life,8,3,0,1321.5
CUST106149,POL200993,Health,8,0,0,1017.0
CUST106498,POL200994,Life,9,0,1,1027.0
CUST106498,POL200995,Auto,6,1,0,1117.5
CUST103249,POL200996,Auto,4,0,0,1018.0
CUST103249,POL200997,Auto,4,0,0,1017.5
CUST101245,POL200998,Health,6,0,0,1013.5
CUST109700,POL200999,Auto,0,2,0,1226.5
CUST109700,POL201000,Life,4,1,0,1124.0
CUST103978,POL201001,Auto,4,3,0,1330.0
CUST101669,POL201002,Life,4,0,0,1023.5
CUST104941,POL201003,Life,4,2,1,1226.5
CUST109837,POL201004,Life,4,1,1,1116.0
CUST101983,POL201005,Property,4,0,1,1028.0
CUST109272,POL201006,Property,4,1,1,1122.5
CUST100672,POL201007,Health,6,0,0,1029.5
CUST105688,POL201008,Life,7,1,1,1127.5
CUST105688,POL201009,Life,3,2,0,1217.0
CUST108728,POL201010,Life,4,1,0,1116.0
CUST108728,POL201011,Property,2,1,0,1113.5
CUST107018,POL201012,Health,2,0,1,1022.0
CUST106071,POL201013,Property,4,3,0,1319.5
CUST101129,POL201014,Life,4,1,0,1115.0
CUST101129,POL201015,Life,9,1,0,1114.0
CUST108289,POL201016,Auto,9,0,0,1021.0
CUST105590,POL201017,Health,8,0,0,1015.0
CUST100207,POL201018,Health,5,0,0,1028.5
CUST100207,POL201019,Property,7,3,0,1318.5
CUST106882,POL201020,Life,4,1,0,1128.5
CUST106882,POL201021,Health,3,0,0,1024.0
CUST108031,POL201022,Auto,1,1,0,1126.0
CUST108031,POL201023,Life,4,1,0,1124.5
CUST101729,POL201024,Health,5,1,0,1121.5
CUST101729,POL201025,Life,3,1,0,1123.5
CUST107102,POL201026,Property,5,3,0,1330.0
CUST107102,POL201027,Health,7,2,0,1219.0
CUST105934,POL201028,Property,3,1,0,1126.5
CUST105934,POL201029,Life,3,1,0,1117.5
CUST107532,POL201030,Property,2,0,0,1016.5
CUST107532,POL201031,Health,5,1,0,1117.0
CUST102506,POL201032,Life,7,1,0,1127.5
CUST107135,POL201033,Health,6,2,0,1224.5
CUST107135,POL201034,Health,5,2,1,1212.5
CUST102885,POL201035,Life,5,0,0,1025.5
CUST102885,POL201036,Auto,4,0,0,1030.0
CUST108548,POL201037,Auto,5,2,0,1218.5
CUST108548,POL201038,Auto,6,1,0,1124.5
CUST104425,POL201039,Property,6,3,0,1313.5
CUST104425,POL201040,Life,6,2,0,1222.0
CUST108817,POL201041,Property,7,2,0,1219.5
CUST108817,POL201042,Health,3,2,0,1212.5
CUST107921,POL201043,Life,1,0,0,1022.0
CUST107616,POL201044,Health,5,1,1,1121.5
CUST107616,POL201045,Property,5,1,1,1118.0
CUST107136,POL201046,Auto,1,0,0,1013.0
CUST107136,POL201047,Health,2,0,0,1021.0
CUST109707,POL201048,Health,6,1,1,1124.0
CUST109707,POL201049,Property,3,2,0,1226.0
CUST104397,POL201050,Property,5,1,0,1116.0
CUST104397,POL201051,Life,5,1,0,1128.5
CUST105280,POL201052,Life,5,0,1,1017.5
CUST104022,POL201053,Auto,5,1,0,1122.5
CUST101419,POL201054,Auto,6,0,0,1023.5
CUST101419,POL201055,Auto,4,2,1,1214.0
CUST104569,POL201056,Life,4,2,1,1225.5
CUST104569,POL201057,Life,8,1,0,1114.0
CUST107385,POL201058,Life,9,3,0,1329.0
CUST107385,POL201059,Health,5,3,1,1328.5
CUST103995,POL201060,Auto,3,2,1,1215.5
CUST107613,POL201061,Life,5,2,0,1222.5
CUST109336,POL201062,Life,4,2,0,1224.0
CUST109336,POL201063,Health,5,2,0,1229.5
CUST109999,POL201064,Auto,5,2,0,1212.5
CUST109999,POL201065,Auto,0,0,1,1029.0
CUST106209,POL201066,Life,4,2,0,1228.0
CUST106209,POL201067,Property,4,1,1,1123.0
CUST105511,POL201068,Health,3,1,0,1119.0
CUST100470,POL201069,Auto,8,1,0,1118.5
CUST108098,POL201070,Property,4,2,0,1227.0
CUST105325,POL201071,Health,5,1,0,1116.5
CUST102979,POL201072,Property,3,0,0,1023.5
CUST107988,POL201073,Life,6,2,0,1216.5
CUST107988,POL201074,Property,0,1,0,1129.0
CUST103475,POL201075,Auto,5,0,0,1022.0
CUST103475,POL201076,Health,4,1,0,1116.0
CUST105813,POL201077,Auto,4,2,1,1217.0
CUST104232,POL201078,Life,5,3,0,1316.5
CUST105576,POL201079,Auto,4,2,0,1215.0
